131,4/1/2020,Los Angeles - Northridge,12,0,0,0,0,0,0
132,4/1/2020,City of Norwalk,21,0,0,0,0,0,0
133,4/1/2020,Los Angeles - Pacific Palisades,23,0,0,0,0,0,0
134,4/1/2020,Los Angeles - Pacoima,7,0,0,0,0,0,0
135,4/1/2020,City of Palmdale,18,0,0,0,0,0,0
136,4/1/2020,City of Palmdale,0,0,0,0,0,0,0
137,4/1/2020,Los Angeles - Palms,27,0,0,0,0,0,0
138,4/1/2020,City of Palos Verdes Estates,15,0,0,0,0,0,0
139,4/1/2020,Los Angeles - Panorama City,11,0,0,0,0,0,0
140,4/1/2020,City of Paramount,10,0,0,0,0,0,0
141,4/1/2020,Los Angeles - Park La Brea,5,0,0,0,0,0,0
142,4/1/2020,Pasadena,33,0,0,0,0,0,0
143,4/1/2020,City of Pico Rivera,14,0,0,0,0,0,0
144,4/1/2020,Los Angeles - Pico-Union,9,0,0,0,0,0,0
145,4/1/2020,Los Angeles - Playa Vista,7,0,0,0,0,0,0
146,4/1/2020,City of Pomona,13,0,0,0,0,0,0
147,4/1/2020,City of Pomona,0,0,0,0,0,0,0
148,4/1/2020,Los Angeles - Porter Ranch,8,0,0,0,0,0,0
149,4/1/2020,City of Rancho Palos Verdes,16,0,0,0,0,0,0
150,4/1/2020,City of Redondo Beach,50,0,0,0,0,0,0
151,4/1/2020,Los Angeles - Reseda,20,0,0,0,0,0,0
152,4/1/2020,City of Rolling Hills Estates,0,0,0,0,0,0,0
153,4/1/2020,City of Rosemead,3,0,0,0,0,0,0
154,4/1/2020,Unincorporated - Rowland Heights,5,0,0,0,0,0,0
155,4/1/2020,City of San Dimas,5,0,0,0,0,0,0
156,4/1/2020,City of San Fernando,5,0,0,0,0,0,0
157,4/1/2020,City of San Gabriel,6,0,0,0,0,0,0
158,4/1/2020,Los Angeles - San Pedro,14,0,0,0,0,0,0
159,4/1/2020,City of Santa Clarita,50,0,0,0,0,0,0
160,4/1/2020,City of Santa Monica,53,0,0,0,0,0,0
161,4/1/2020,Unincorporated - Santa Monica Mountains,0,0,0,0,0,0,0
162,4/1/2020,Los Angeles - Shadow Hills,0,0,0,0,0,0,0
163,4/1/2020,Los Angeles - Sherman Oaks,37,0,0,0,0,0,0
164,4/1/2020,Los Angeles - Silverlake,25,0,0,0,0,0,0
165,4/1/2020,Los Angeles - South Carthay,9,0,0,0,0,0,0
166,4/1/2020,City of South El Monte,0,0,0,0,0,0,0
167,4/1/2020,City of South El Monte,0,0,0,0,0,0,0
168,4/1/2020,City of South Gate,25,0,0,0,0,0,0
169,4/1/2020,Los Angeles - South Park,11,0,0,0,0,0,0
170,4/1/2020,City of South Pasadena,7,0,0,0,0,0,0
171,4/1/2020,Unincorporated - South San Gabriel,5,0,0,0,0,0,0
172,4/1/2020,Unincorporated - South Whittier,8,0,0,0,0,0,0
173,4/1/2020,Unincorporated - Stevenson Ranch,0,0,0,0,0,0,0
174,4/1/2020,Los Angeles - Studio City,19,0,0,0,0,0,0
175,4/1/2020,Los Angeles - Sun Valley,9,0,0,0,0,0,0
176,4/1/2020,Los Angeles - Sunland,8,0,0,0,0,0,0
177,4/1/2020,Los Angeles - Sylmar,30,0,0,0,0,0,0
178,4/1/2020,Los Angeles - Tarzana,29,0,0,0,0,0,0
179,4/1/2020,City of Temple City,1,0,0,0,0,0,0
180,4/1/2020,Los Angeles - Temple-Beaudry,11,0,0,0,0,0,0
181,4/1/2020,City of Torrance,63,0,0,0,0,0,0
182,4/1/2020,Los Angeles - Tujunga,5,0,0,0,0,0,0
183,4/1/2020,Los Angeles - University Park,14,0,0,0,0,0,0
184,4/1/2020,Unincorporated - Valinda,0,0,0,0,0,0,0
185,4/1/2020,Los Angeles - Valley Glen,8,0,0,0,0,0,0
186,4/1/2020,Los Angeles - Valley Village,23,0,0,0,0,0,0
187,4/1/2020,Los Angeles - Van Nuys,17,0,0,0,0,0,0
188,4/1/2020,Los Angeles - Venice,18,0,0,0,0,0,0
189,4/1/2020,Los Angeles - Vermont Knolls,5,0,0,0,0,0,0
190,4/1/2020,Los Angeles - Vermont Square,0,0,0,0,0,0,0
191,4/1/2020,Los Angeles - Vermont Vista,7,0,0,0,0,0,0
192,4/1/2020,Los Angeles - Vernon Central,5,0,0,0,0,0,0
193,4/1/2020,Los Angeles - Victoria Park,0,0,0,0,0,0,0
194,4/1/2020,Unincorporated - View Park/Windsor Hills,7,0,0,0,0,0,0
195,4/1/2020,City of Walnut,4,0,0,0,0,0,0
196,4/1/2020,City of Walnut,0,0,0,0,0,0,0
197,4/1/2020,Los Angeles - Watts,7,0,0,0,0,0,0
198,4/1/2020,Los Angeles - West Adams,14,0,0,0,0,0,0
199,4/1/2020,West Caldwell NJ,27,0,0,0,0,0,0
200,4/1/2020,Unincorporated - West Carson,11,0,0,0,0,0,0
201,4/1/2020,City of West Covina,7,0,0,0,0,0,0
202,4/1/2020,Los Angeles - West Hills,10,0,0,0,0,0,0
203,4/1/2020,City of West Hollywood,64,0,0,0,0,0,0
204,4/1/2020,Los Angeles - West Los Angeles,22,0,0,0,0,0,0
205,4/1/2020,Los Angeles - West Vernon,15,0,0,0,0,0,0
206,4/1/2020,Unincorporated - West Whittier/Los Nietos,1,0,0,0,0,0,0
207,4/1/2020,Los Angeles - Westchester,18,0,0,0,0,0,0
208,4/1/2020,Los Angeles - Westlake,13,0,0,0,0,0,0
209,4/1/2020,Los Angeles - Westwood,26,0,0,0,0,0,0
210,4/1/2020,City of Whittier,15,0,0,0,0,0,0
211,4/1/2020,City of Whittier,0,0,0,0,0,0,0
212,4/1/2020,Los Angeles - Wholesale District,10,0,0,0,0,0,0
213,4/1/2020,Unincorporated - Willowbrook,5,0,0,0,0,0,0
214,4/1/2020,Los Angeles - Wilmington,13,0,0,0,0,0,0
215,4/1/2020,Los Angeles - Wilshire Center,12,0,0,0,0,0,0
216,4/1/2020,Los Angeles - Winnetka,11,0,0,0,0,0,0
217,4/1/2020,Los Angeles - Woodland Hills,29,0,0,0,0,0,0
